nama_tempat,alamat,rating,jumlah_review,stt_tlp,website,latitude,longitude,aksesibilitas,type_place_clean,kota_kabupaten,is_24_hours,open_time,close_time,operational_status,telepon_clean,skor_aksesibilitas,Label_akses
HKBP Jalan Lurah,"Jl. Lurah No.253, Kec. Cimahi Tengah","4,6",126.0,Ada,Tersedia,-6.8755349,107.5421355,,Gereja Protestan,Kota Cimahi,False,,,Tidak diketahui,226632024.0,0,Tidak Tersedia
GSPDI PADALARANG,Kec. Padalarang,"5,0",77.0,Tidak Ada,Tidak Tersedia,-6.8475371,107.4694271,,Gereja Umum,Kabupaten Bandung,False,,,Tidak konsisten,,0,Tidak Tersedia
Masjid Agung Conggeang,"Jl. Legok - Conggeang, Kec. Conggeang","4,6",105.0,Ada,Tidak Tersedia,-6.739418,108.009434,,Masjid,Kabupaten Sumedang,False,,,Tidak diketahui,82219263240.0,0,Tidak Tersedia
Masjid Jami Ar-Rohman,"Jl. Cadas Pangeran, Kec. Sumedang Sel","4,4",39.0,Tidak Ada,Tidak Tersedia,-6.8684641,107.875443,['Tidak memiliki pintu masuk khusus pengguna kursi roda'],Masjid,Kabupaten Sumedang,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Al Huda Tegalwangon,Kec. Ujung Jaya,"4,5",44.0,Tidak Ada,Tidak Tersedia,-6.7518494,108.1357675,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Sumedang,False,,,Tidak diketahui,,0,Tidak Tersedia
Mesjid Jami' Assalam Cikoneng,Kec. Ganeas,"4,7",57.0,Tidak Ada,Tidak Tersedia,-6.853601,107.9586871,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Sumedang,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Baitul Amanah,Kec. Ganeas,"4,5",33.0,Tidak Ada,Tidak Tersedia,-6.8476,107.974874,['Tidak memiliki pintu masuk khusus pengguna kursi roda'],Masjid,Kabupaten Sumedang,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Assalam,"Jl. Serma Muchtar No.52, Kec. Sumedang Utara","4,7",156.0,Tidak Ada,Tidak Tersedia,-6.8447291,107.9202003,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Sumedang,False,,,Tidak diketahui,,0,Tidak Tersedia
Mesjid Nurul Ikhlàs Tegal Panjang,Kec. Ganeas,"4,6",66.0,Tidak Ada,Tidak Tersedia,-6.8469782,107.9680783,,Masjid,Kabupaten Sumedang,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Besar Tegal Kalong,"Jl. H. Sulaeman, Kec. Sumedang Utara","4,6",613.0,Tidak Ada,Tidak Tersedia,-6.848454,107.927356,,Masjid,Kabupaten Sumedang,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Umar Bin Khattab,"Jl. Sumedang Utara - Sumedang Sel. No.56, Kec. Sumedang Sel","4,6",32.0,Tidak Ada,Tidak Tersedia,-6.8454533,107.9161221,,Masjid,Kabupaten Sumedang,False,,,Tidak diketahui,,0,Tidak Tersedia
"Gereja Katolik Santa Maria Fatima, Sumedang","Jl. Mayor Abdurahman No.38, Kec. Sumedang Utara","4,2",37.0,Tidak Ada,Tersedia,-6.8448913,107.924891,,Gereja Katolik,Kabupaten Sumedang,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Al Mujahidin,"Jl. Letnan Harun, Kec. Bungursari","4,9",38.0,Tidak Ada,Tidak Tersedia,-7.3071773,108.1948842,,Masjid,Kabupaten Tasikmalaya,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Al-Muhajirin Perum Sukarindik,"Jl. Sukarindik, Kec. Bungursari","4,4",31.0,Tidak Ada,Tidak Tersedia,-7.3074813,108.1977253,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Tasikmalaya,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Al Ikhlas Sukahening,"Jl. Kereteg No.1, Kec. Mangkubumi","4,5",31.0,Tidak Ada,Tidak Tersedia,-7.3602224,108.189325,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Tasikmalaya,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Bani Zein,"Jl. Raya Sukamantri No.217, Kec. Ciawi","4,4",69.0,Tidak Ada,Tidak Tersedia,-7.1414973,108.1471522,,Masjid,Kabupaten Tasikmalaya,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Al Fattah,"Jl. Cilolohan, Kec. Tawang","4,7",30.0,Tidak Ada,Tidak Tersedia,-7.3483824,108.2287116,,Masjid,Kabupaten Tasikmalaya,False,,,Tidak diketahui,,0,Tidak Tersedia
"Masjid Agung Cibalong, Kabupaten Tasikmalaya",Kec. Parungponteng,"4,5",46.0,Tidak Ada,Tidak Tersedia,-7.5147358,108.1821732,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Tasikmalaya,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Al-Muttaqin,"Jl. Sutisna Senjaya No.235, Kec. Tawang","4,8",32.0,Ada,Tidak Tersedia,-7.3333717,108.2362861,,Masjid,Kabupaten Tasikmalaya,False,,,Tidak diketahui,82216832624.0,0,Tidak Tersedia
Masjid Al-muttaqin,"Jl. Brig. Jen. Sutoko, Kec. Mangkubumi","4,7",34.0,Tidak Ada,Tidak Tersedia,-7.3407543,108.201633,,Masjid,Kabupaten Tasikmalaya,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid iceu,Kec. Jamanis,"4,3",681.0,Tidak Ada,Tidak Tersedia,-7.1880365,108.1809677,['Tidak memiliki pintu masuk khusus pengguna kursi roda'],Masjid,Kabupaten Tasikmalaya,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Al-Iman,"Jl. Siliwangi No.207, Kec. Tawang","4,7",53.0,Ada,Tidak Tersedia,-7.3362202,108.2315669,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Tasikmalaya,False,,,Tidak diketahui,85320260061.0,0,Tidak Tersedia
Masjid Jami Perum Sawati Mas,"Jl. Ciawi - Panumbangan No.16, Kec. Sukaresik","4,2",31.0,Ada,Tidak Tersedia,-7.1557407,108.1636013,,Masjid,Kabupaten Tasikmalaya,False,,,Tidak diketahui,81320767308.0,0,Tidak Tersedia
Masjid Ar-Ruhaeniah,Jalan,"4,7",120.0,Ada,Tidak Tersedia,-7.3640868,108.2254843,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Tasikmalaya,False,,,Tidak diketahui,82315871237.0,2,Aksesibilitas Terbatas
Masjid Nur Rafi'i,"Jl. Mohamad Hatta, Kec. Cipedes","4,7",110.0,Ada,Tidak Tersedia,-7.3145244,108.2290499,,Masjid,Kabupaten Tasikmalaya,False,,,Tidak diketahui,8977715333.0,0,Tidak Tersedia
Masjid Besar Ciawi,"Jl. Raya Ciawi, Kec. Ciawi","4,5",121.0,Tidak Ada,Tidak Tersedia,-7.1585501,108.1465883,,Masjid,Kabupaten Tasikmalaya,False,,,Tidak diketahui,,0,Tidak Tersedia
"Masjid At Tajdid, Sindang Galih",Kec. Tawang,"4,7",30.0,Ada,Tidak Tersedia,-7.3540924,108.2287266,,Masjid,Kabupaten Tasikmalaya,False,,,Tidak diketahui,8934366545.0,0,Tidak Tersedia
Masjid BAITUL JANNAH,"Jl. Sheikh Abdul Muhyi No.28, Kec. Kawalu","4,4",88.0,Tidak Ada,Tidak Tersedia,-7.440443,108.1950827,['Ada toilet khusus pengguna kursi roda'],Masjid,Kabupaten Tasikmalaya,False,,,Tidak diketahui,,1,Aksesibilitas Terbatas
Masjid As Salam,"Jl. Gn. Roay 1, Kec. Tawang","4,6",34.0,Tidak Ada,Tidak Tersedia,-7.3510396,108.2254674,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Tasikmalaya,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid As-Syukur,Kec. Cibalong,"4,3",70.0,Tidak Ada,Tidak Tersedia,-7.5800395,108.1619428,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Tasikmalaya,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Babussalam,"Jl. Syekh Abdul Muhyi Pasirdatar No.45, Kec. Kawalu","4,9",69.0,Tidak Ada,Tidak Tersedia,-7.4021241,108.2111514,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Tasikmalaya,False,,,Tidak diketahui,,0,Tidak Tersedia
MASJID AHSANUL MAHMUDA,"Jl. Letnan Harun No.99, Kec. Indihiang","4,9",30.0,Tidak Ada,Tidak Tersedia,-7.2931506,108.1925126,,Masjid,Kabupaten Tasikmalaya,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Besar Kec. Cibeureum,Kec. Cibeureum,"4,7",38.0,Tidak Ada,Tidak Tersedia,-7.3523786,108.2622193,,Masjid,Kabupaten Tasikmalaya,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Perum Batara,JL. Perum Batara No.RT. 02,"4,4",37.0,Tidak Ada,Tidak Tersedia,-7.3564603,108.226831,,Masjid,Kabupaten Tasikmalaya,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Al Muhajirin Unsil,"Jl. Siliwangi No.24, Kec. Tawang","4,8",474.0,Tidak Ada,Tidak Tersedia,-7.3493299,108.2234993,,Masjid,Kabupaten Tasikmalaya,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Banjarsari,Kec. Sukaresik,"4,7",31.0,Tidak Ada,Tidak Tersedia,-7.1513795,108.1905025,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Tasikmalaya,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Miftahul Huda,"Jl. Miftahul Huda, Kec. Manonjaya","4,8",210.0,Tidak Ada,Tidak Tersedia,-7.3570496,108.3097849,,Masjid,Kabupaten Tasikmalaya,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Jami Al Ikhlas Padaasih,"Jl. KH. Tubagus Abdullah, Kec. Purbaratu","4,6",33.0,Tidak Ada,Tidak Tersedia,-7.3215354,108.2475362,,Masjid,Kabupaten Tasikmalaya,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Asy-Syuja Gunung Nangka,"Jl. Gn. Nangka, Kec. Mangkubumi","4,6",44.0,Tidak Ada,Tidak Tersedia,-7.3399456,108.1670379,,Masjid,Kabupaten Tasikmalaya,False,,,Tidak diketahui,,0,Tidak Tersedia
Gereja Protestan di Indonesia Bagian Barat Jamaat Maranata,"Jl. Hayam Wuruk No.37B, Kec. Tawang",,353.0,Ada,Tidak Tersedia,-7.330932,108.2228634,,Gereja Protestan,Kabupaten Tasikmalaya,False,,,Tidak diketahui,353886833.0,0,Tidak Tersedia
Mega Pura. CV,"Jl. Galunggung Gang H Syarif No.92, Kec. Tawang",,265.0,Ada,Tidak Tersedia,-7.3234893,108.2194516,,Pura,Kabupaten Tasikmalaya,False,,,Tidak diketahui,265331759.0,0,Tidak Tersedia
