nama_tempat,alamat,rating,jumlah_review,stt_tlp,website,latitude,longitude,aksesibilitas,type_place_clean,kota_kabupaten,is_24_hours,open_time,close_time,operational_status,telepon_clean,skor_aksesibilitas,Label_akses
Masjid Al-Auliya,Kec. Tengah Tani,"4,7",92.0,Tidak Ada,Tidak Tersedia,-6.7046861,108.5190728,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Cirebon,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Nurussaadah,"Jl. Panembahan Ratu No.144, Kec. Plered","4,7",137.0,Ada,Tidak Tersedia,-6.704981,108.515333,,Masjid,Kabupaten Cirebon,False,04:00,22:00,Tidak diketahui,82295461733.0,0,Tidak Tersedia
MASJID KRAMAT MEGU,"Jl. Fatahillah, Kec. Weru","4,7",242.0,Ada,Tidak Tersedia,-6.7158619,108.5037557,,Masjid,Kabupaten Cirebon,False,05:07,18:30,Tidak diketahui,8522331526.0,0,Tidak Tersedia
Masjid Al Ittihad,"Jl. Simega III, Kec. Kedawung","4,6",150.0,Ada,Tidak Tersedia,-6.7130742,108.5391602,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Cirebon,False,04:00,22:00,Tidak diketahui,895707116565.0,0,Tidak Tersedia
Masjid Agung Sumber,Kec. Sumber,"4,6",768.0,Tidak Ada,Tidak Tersedia,-6.7636262,108.4782076,,Masjid,Kabupaten Cirebon,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
"MASJID AL-IMAN, Desa Kebarepan",Kec. Plumbon,"4,6",48.0,Tidak Ada,Tidak Tersedia,-6.7028988,108.4631853,,Masjid,Kabupaten Cirebon,False,04:30,23:00,Normal,,0,Tidak Tersedia
Masjid Baitussalam,Kec. Plumbon,"4,8",35.0,Tidak Ada,Tidak Tersedia,-6.7233384,108.4672729,,Masjid,Kabupaten Cirebon,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Al Ikhlas,"Jl. Caraka, Kec. Kedawung","4,7",65.0,Tidak Ada,Tidak Tersedia,-6.7302914,108.521662,['Tidak memiliki tempat parkir khusus pengguna kursi roda'],Masjid,Kabupaten Cirebon,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Baitul Mutaqin,Kec. Plumbon,"4,6",43.0,Tidak Ada,Tidak Tersedia,-6.7316017,108.4714726,,Masjid,Kabupaten Cirebon,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Agung Arum Sari,Kec. Talun,"4,5",80.0,Tidak Ada,Tidak Tersedia,-6.7591257,108.517537,,Masjid,Kabupaten Cirebon,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Al-Mustaqim,"Jl. Fatahillah, Kec. Weru","4,6",519.0,Tidak Ada,Tidak Tersedia,-6.7084311,108.5054518,,Masjid,Kabupaten Cirebon,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Jami' Baiturrohman Sindangjawa,"Jl. Nyi Ageng Serang No.39, Kec. Dukupuntang","4,7",121.0,Tidak Ada,Tidak Tersedia,-6.7647372,108.4487382,['Tidak memiliki tempat parkir khusus pengguna kursi roda'],Masjid,Kabupaten Cirebon,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Miftahul Jannah,"Jl. Raya Bima Sakti, Kec. Mundu","4,9",78.0,Tidak Ada,Tidak Tersedia,-6.7549529,108.5715897,,Masjid,Kabupaten Cirebon,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Purnama Ar-Rohim,"Jl. Sumadinata No.53, Kec. Gunungjati","4,8",46.0,Ada,Tidak Tersedia,-6.6978176,108.5505746,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Cirebon,True,00:00,23:59,24 Jam,85295657337.0,0,Tidak Tersedia
Masjid Kramat Kalijaga,Kec. Harjamukti,"4,6",37.0,Tidak Ada,Tidak Tersedia,-6.7485463,108.5507956,['Tidak memiliki pintu masuk khusus pengguna kursi roda'],Masjid,Kota Cirebon,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Jami' Asy-Syamsu,"Jl. Terusan Sekar Kemuning, Kec. Kesambi","4,7",87.0,Tidak Ada,Tidak Tersedia,-6.7405087,108.5340607,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kota Cirebon,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Al Furqon,Kec. Talun,"4,5",60.0,Tidak Ada,Tidak Tersedia,-6.7697533,108.5107044,,Masjid,Kabupaten Cirebon,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Purwawinangun,"Jl. Sunan Gn. Jati, Kec. Suranenggala","4,6",45.0,Tidak Ada,Tidak Tersedia,-6.6483644,108.5312061,['Tidak memiliki tempat parkir khusus pengguna kursi roda'],Masjid,Kabupaten Cirebon,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Nahdlatul Iman,Kec. Weru,"4,6",34.0,Tidak Ada,Tidak Tersedia,-6.7269288,108.4906816,,Masjid,Kabupaten Cirebon,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Wanantara,"Jl. Syekh Nurjati, Kec. Talun","4,8",52.0,Ada,Tidak Tersedia,-6.7750565,108.4903859,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Cirebon,True,00:00,23:59,24 Jam,85222125247.0,0,Tidak Tersedia
Masjid PEJLAGRAHAN,Kec. Lemahwungkuk,"4,9",34.0,Tidak Ada,Tidak Tersedia,-6.7266571,108.5722408,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kota Cirebon,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Baitul Mu'minin,"Jl. DR. Setiabudi No.2011, Kec. Palimanan","4,7",106.0,Tidak Ada,Tidak Tersedia,-6.6986707,108.430583,,Masjid,Kabupaten Cirebon,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Merah Kedung Menjangan Cirebon,"Jl. Kedung Menjangan, Kec. Harjamukti","4,8",132.0,Tidak Ada,Tersedia,-6.7553099,108.5427737,['Tidak memiliki pintu masuk khusus pengguna kursi roda'],Masjid,Kota Cirebon,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Nambo Wetan,Kec. Susukan,"4,7",38.0,Tidak Ada,Tidak Tersedia,-6.6703448,108.3738054,,Masjid,Kabupaten Cirebon,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Ukhwatul Ummah,Kec. Kedawung,"4,8",44.0,Tidak Ada,Tidak Tersedia,-6.7333156,108.5222926,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Cirebon,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Besar Fadhlullah,"Jl. Kalibaru Timur No.36, Kec. Arjawinangun","4,7",89.0,Ada,Tidak Tersedia,-6.647342,108.4069246,,Masjid,Kabupaten Cirebon,True,00:00,23:59,24 Jam,231359088.0,0,Tidak Tersedia
Masjid Jami' NURUL HUDA,Kec. Sumber,"4,6",38.0,Tidak Ada,Tidak Tersedia,-6.7451259,108.4912546,,Masjid,Kabupaten Cirebon,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Raya Arjawinangun,Kec. Arjawinangun,"4,7",53.0,Tidak Ada,Tidak Tersedia,-6.64737,108.4070479,,Masjid,Kabupaten Cirebon,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Syarif Hidayatullah RSD Gunung Jati,"Jl. Kesambi Baru, Kec. Kesambi","4,8",162.0,Tidak Ada,Tidak Tersedia,-6.729954,108.5536555,,Masjid,Kota Cirebon,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Jami Al-Hidayah,"Jl. Raya Indramayu - Cirebon No.1A, Kec. Gunungjati","4,6",88.0,Tidak Ada,Tidak Tersedia,-6.6852831,108.5480805,,Masjid,Kabupaten Cirebon,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Al Hidayah,,"4,6",94.0,Tidak Ada,Tidak Tersedia,-6.741887,108.4539696,,Masjid,Kabupaten Cirebon,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Jami Penangisan,Kec. Gempol,"4,4",37.0,Tidak Ada,Tidak Tersedia,-6.6857983,108.4145902,,Masjid,Kabupaten Cirebon,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Gereja Katolik Bunda Maria Cirebon,"Jl. Dukuh Semar No.34, Kec. Harjamukti","4,9",445.0,Ada,Tersedia,-6.7379297,108.5602821,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']",Gereja Katolik,Kota Cirebon,False,04:30,21:00,Normal,8980030100.0,3,Aksesibilitas Cukup Lengkap
GKI Pamitran,"Jl. Kromong Jl. Pamitran No.1, Kec. Kejaksan","4,7",33.0,Ada,Tersedia,-6.7137018,108.5595398,,Gereja Protestan,Kota Cirebon,False,05:07,18:30,Tidak diketahui,231232335.0,0,Tidak Tersedia
"Gereja Katolik Paroki St. Yusuf, Cirebon","Jl. Yos Sudarso No.20, Kec. Lemahwungkuk","4,8",598.0,Ada,Tersedia,-6.7217318,108.5721279,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']",Gereja Katolik,Kota Cirebon,True,00:00,23:59,24 Jam,231202200.0,3,Aksesibilitas Cukup Lengkap
GKP Bethel Cirebon,"Jl. Yos Sudarso No.10, Kec. Lemahwungkuk","4,7",37.0,Ada,Tidak Tersedia,-6.7202026,108.571555,,Gereja Protestan,Kota Cirebon,False,08:00,16:00,Normal,231207081.0,0,Tidak Tersedia
GKDI CIREBON,"Jl. Pegambiran Residence Cluster Oasis Blok A7 No. 6, Kec. Lemahwungkuk","5,0",59.0,Ada,Tidak Tersedia,-6.7342386,108.5666737,,Gereja Umum,Kota Cirebon,True,00:00,23:59,24 Jam,82130860235.0,0,Tidak Tersedia
GKI Pengampon,"Jl. Pengampon No.31, Kec. Lemahwungkuk","4,9",63.0,Ada,Tersedia,-6.7226437,108.5703951,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Gereja Protestan,Kota Cirebon,False,05:07,18:30,Tidak diketahui,231204815.0,2,Aksesibilitas Terbatas
GBI Arjawinangun,"Jl. Kantor Pos No.1, Kec. Arjawinangun","4,8",31.0,Ada,Tersedia,-6.6481225,108.4079118,,Gereja Protestan,Kabupaten Cirebon,False,05:07,18:30,Tidak diketahui,231357216.0,0,Tidak Tersedia
"GPIB Jemaat ""GETSEMANI"" di Cirebon","Jl. Pembangunan VI, Kec. Kedawung","4,7",50.0,Ada,Tersedia,-6.7230025,108.546812,,Gereja Protestan,Kota Cirebon,False,05:07,18:30,Tidak diketahui,231231143.0,0,Tidak Tersedia
GSPDI Filadelfia Kenduruan Cirebon,"Jl. Kenduruan No.92, Kec. Lemahwungkuk","4,9",185.0,Ada,Tersedia,-6.7169189,108.5690098,"['Memiliki kursi khusus pengguna kursi roda', 'Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda', ' Tidak dilengkapi dukungan instalasi bantu dengar']",Gereja Umum,Kota Cirebon,False,05:07,18:30,Tidak diketahui,231233565.0,3,Aksesibilitas Cukup Lengkap
Gereja Pantekosta,,"4,8",59.0,Ada,Tersedia,-6.7255753,108.5634305,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Gereja Umum,Kota Cirebon,False,05:07,18:30,Tidak konsisten,85224222221.0,2,Aksesibilitas Terbatas
GMS Cirebon,"Jl. Kalijaga No.72, Kec. Lemahwungkuk","4,9",130.0,Ada,Tersedia,-6.7345453,108.579284,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Gereja Umum,Kota Cirebon,False,09:00,17:00,Normal,8152120080.0,2,Aksesibilitas Terbatas
HKBP Resort Cirebon,Kec. Kejaksan,"4,7",70.0,Ada,Tersedia,-6.7093594,108.5497757,['Memiliki pintu masuk khusus pengguna kursi roda'],Gereja Protestan,Kota Cirebon,False,05:07,18:30,Tidak konsisten,231232207.0,1,Aksesibilitas Terbatas
Gereja Bethel Indonesia (GBI) Kalvari,"Jl. Yos Sudarso No.44, Kec. Lemahwungkuk","4,8",212.0,Ada,Tersedia,-6.7230941,108.5727364,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Gereja Protestan,Kota Cirebon,False,09:00,15:00,Normal,231206841.0,2,Aksesibilitas Terbatas
Gereja Katolik Santo Yohanes Rasul ( Stasi Arjawinangun ),"Jl. Pegadaian, Kec. Arjawinangun","4,8",31.0,Tidak Ada,Tidak Tersedia,-6.6473039,108.4085749,,Gereja Katolik,Kabupaten Cirebon,False,05:07,18:30,Tidak diketahui,,0,Tidak Tersedia
Amal Penguburan Katolik,"Jl. Yos Sudarso No.20, Kec. Lemahwungkuk","4,9",445.0,Ada,Tidak Tersedia,-6.7217359,108.5718177,,Gereja Katolik,Kota Cirebon,True,00:00,23:59,24 Jam,85212540981.0,0,Tidak Tersedia
Vihara Pemancar Keselamatan,Kec. Pekalipan,"4,4",89.0,Tidak Ada,Tidak Tersedia,-6.7206866,108.5662263,,Vihara,Kota Cirebon,False,05:07,18:30,Tidak diketahui,,0,Tidak Tersedia
Vihara Dewi Welas Asih,Jalan,"4,6",307.0,Tidak Ada,Tidak Tersedia,-6.7179106,108.570364,,Vihara,Kota Cirebon,False,05:07,18:30,Tidak diketahui,,0,Tidak Tersedia
Klenteng Plered,"Jalan Plered Raya No. 17, Kec. Weru","4,4",70.0,Ada,Tidak Tersedia,-6.7058788,108.5128899,,Vihara,Kabupaten Cirebon,False,08:00,16:00,Normal,231320825.0,0,Tidak Tersedia
Pura Agung Jati Pramana Cirebon,"Jl. Bali No.4, Kec. Harjamukti","4,5",222.0,Tidak Ada,Tidak Tersedia,-6.754175,108.5603237,['Tidak memiliki pintu masuk khusus pengguna kursi roda'],Pura,Kota Cirebon,False,05:07,18:30,Tidak diketahui,,0,Tidak Tersedia
Masjid Ash Shofiyan,Kec. Pangatikan,"4,9",60.0,Tidak Ada,Tidak Tersedia,-7.1551419,107.9933058,,Masjid,Kabupaten Garut,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Besar Kaum Tarogong,"Jl. Otista No.150, Kec. Tarogong Kaler","4,7",584.0,Tidak Ada,Tidak Tersedia,-7.1900265,107.8890229,,Masjid,Kabupaten Garut,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Jami Al-Furqon,Kec. Kadungora,"4,5",53.0,Ada,Tidak Tersedia,-7.0885582,107.8712843,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Garut,False,04:00,22:00,Tidak diketahui,82272732526.0,0,Tidak Tersedia
Masjid Ikhlasuniah Komplek Dolog,Kec. Batununggal,"4,6",45.0,Ada,Tidak Tersedia,-6.9332798,107.6418822,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kota Bandung,False,04:00,22:00,Tidak diketahui,89504091527.0,0,Tidak Tersedia
Masjid Besar Syi'arul Muslimin Kadungora,"Jl. Raya Rancaekek - Garut No.72, Kec. Kadungora","4,7",37.0,Tidak Ada,Tidak Tersedia,-7.0786235,107.8984609,,Masjid,Kabupaten Garut,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Jami Al Ikhlas,Kec. Balubur Limbangan,"4,6",93.0,Tidak Ada,Tidak Tersedia,-7.0386006,107.9904502,,Masjid,Kabupaten Garut,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Hujung,Kec. Leles,"4,7",37.0,Tidak Ada,Tidak Tersedia,-7.1036085,107.8792087,,Masjid,Kabupaten Garut,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Nurul Qomar,"Jl. Wulan No.5, Kec. Batununggal","4,6",36.0,Tidak Ada,Tidak Tersedia,-6.9244137,107.6425544,,Masjid,Kota Bandung,False,04:30,20:00,Normal,,0,Tidak Tersedia
Masjid Ash Shiddiq,Jl. Kb. Gedang,"4,8",236.0,Ada,Tidak Tersedia,-6.93031,107.6424001,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kota Bandung,False,04:00,21:30,Normal,82117065589.0,0,Tidak Tersedia
Masjid Att'awun,Kec. Banyuresmi,"4,5",89.0,Tidak Ada,Tidak Tersedia,-7.1494467,107.9521181,['Tidak memiliki tempat parkir khusus pengguna kursi roda'],Masjid,Kabupaten Garut,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Besar Leles,Jalan Raya,"4,7",30.0,Tidak Ada,Tidak Tersedia,-7.1080198,107.8983682,,Masjid,Kabupaten Garut,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Jami At-Taufiq,"Jl. Gumuruh No.88, Kec. Batununggal","4,8",134.0,Tidak Ada,Tidak Tersedia,-6.9346327,107.6379818,,Masjid,Kota Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Jami Al-Ikhlash,"Jl. Maleer V No.174, Kec. Batununggal","4,8",150.0,Tidak Ada,Tidak Tersedia,-6.9293421,107.6402181,,Masjid,Kota Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Nurul Iman,"Jl. Papanggungan, Kec. Kiaracondong","4,6",34.0,Tidak Ada,Tidak Tersedia,-6.933566,107.6461035,,Masjid,Kota Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Jami Al-Muslimun,"Jl. Kebon Jayanti, Kec. Kiaracondong","4,7",51.0,Ada,Tidak Tersedia,-6.9269228,107.6455822,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kota Bandung,True,00:00,23:59,24 Jam,88296237631.0,0,Tidak Tersedia
Masjid AL-HIKMAH,Kec. Batununggal,"4,4",33.0,Tidak Ada,Tidak Tersedia,-6.9285313,107.6434257,,Masjid,Kota Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
GBI Sukawarna Cabang Piset,"Jl. Pelajar Pejuang 45 No.119, Kec. Lengkong","4,8",45.0,Tidak Ada,Tersedia,-6.934543,107.6255293,,Gereja Protestan,Kota Bandung,False,05:07,18:30,Tidak diketahui,,0,Tidak Tersedia
"Gereja Katolik Paroki Bunda Maria, Garut","Jl. Bank No.50, Kec. Garut Kota","4,7",158.0,Ada,Tersedia,-7.2140694,107.9037341,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']",Gereja Katolik,Kabupaten Garut,False,05:07,18:30,Tidak konsisten,81285887782.0,3,Aksesibilitas Cukup Lengkap
Gereja Injili Indonesia,"Jl. Bratayuda No.4, Kec. Garut Kota","4,4",104.0,Ada,Tersedia,-7.2165634,107.9086332,,Gereja Umum,Kabupaten Garut,False,05:07,18:30,Tidak diketahui,262233907.0,0,Tidak Tersedia
GPdI Imanuel Garut,"Jl. Cimanuk No.261, Kec. Garut Kota","4,7",45.0,Ada,Tersedia,-7.2133067,107.8990553,,Gereja Umum,Kabupaten Garut,False,09:00,17:00,Normal,81210008310.0,0,Tidak Tersedia
Gereja Yesus Sejati (GYS) Bandung,"Jl. Pungkur No.49B, Kec. Regol","4,8",60.0,Ada,Tersedia,-6.9272424,107.6054574,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Gereja Umum,Kota Bandung,False,05:07,18:30,Tidak konsisten,224235432.0,2,Aksesibilitas Terbatas
Gereja HKI Jemaat Dame,"Jl. Soekarno-Hatta No.542, Kec. Buahbatu","4,3",47.0,Tidak Ada,Tidak Tersedia,-6.943717,107.6486349,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Gereja Umum,Kota Bandung,False,05:07,18:30,Tidak diketahui,,2,Aksesibilitas Terbatas
Gereja Sidang Kristus,"Jl. Sunda No.49, Kec. Sumur Bandung","4,9",30.0,Ada,Tidak Tersedia,-6.919418,107.6177875,['Memiliki pintu masuk khusus pengguna kursi roda'],Gereja Umum,Kota Bandung,False,05:07,18:30,Tidak diketahui,224237181.0,1,Aksesibilitas Terbatas
Gereja Kristen Pasundan Garut,"Jl. Bratayuda, Kec. Garut Kota","4,7",68.0,Ada,Tersedia,-7.2197665,107.9106016,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda', ' Tidak dilengkapi dukungan instalasi bantu dengar', 'Tidak memiliki kursi khusus pengguna kursi roda']",Gereja Protestan,Kabupaten Garut,False,08:00,16:00,Normal,262231455.0,0,Tidak Tersedia
Masjid Miftahul Amanah,"Jl. Brigjenm. Isa, Kec. Purwaharja","4,8",43.0,Ada,Tidak Tersedia,-7.3569022,108.5311038,Tidak memiliki pintu masuk khusus pengguna kursi roda,Masjid,Kota Banjar,False,04:00,22:00,Tidak diketahui,265745892.0,0,Tidak Tersedia
Masjid Agung Kota Banjar,Kec. Banjar,"4,5",337.0,Tidak Ada,Tidak Tersedia,-7.3695014,108.5409572,Ada toilet khusus pengguna kursi roda,Masjid,Kota Banjar,True,00:00,23:59,24 Jam,,1,Aksesibilitas Terbatas
Masjid Uswatun Hasanah Situbatu,"Jl. Manonjaya - Banjar No.43, Kec. Banjar","4,5",45.0,Tidak Ada,Tersedia,-7.3866664,108.4880999,Tidak memiliki pintu masuk khusus pengguna kursi roda | Tidak memiliki tempat parkir khusus pengguna kursi roda,Masjid,Kota Banjar,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Baitul Jannah,Kec. Pataruman,"4,6",247.0,Tidak Ada,Tidak Tersedia,-7.3822981,108.5403913,Tidak memiliki pintu masuk khusus pengguna kursi roda,Masjid,Kota Banjar,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Pusdai Kota Banjar,Kec. Banjar,"4,3",309.0,Tidak Ada,Tidak Tersedia,-7.3612611,108.5337112,,Masjid,Kota Banjar,False,05:07,18:30,Tidak diketahui,,0,Tidak Tersedia
Masjid At-Taqwa,Kec. Pataruman,"4,6",53.0,Tidak Ada,Tidak Tersedia,-7.3667855,108.5615227,Tidak memiliki pintu masuk khusus pengguna kursi roda,Masjid,Kota Banjar,False,04:00,23:00,Normal,,0,Tidak Tersedia
Masjid Miftahussalam,Kec. Pataruman,"4,5",43.0,Ada,Tidak Tersedia,-7.4025537,108.5403842,Tidak memiliki pintu masuk khusus pengguna kursi roda | Tidak memiliki tempat parkir khusus pengguna kursi roda,Masjid,Kota Banjar,False,04:00,20:00,Normal,81288502588.0,0,Tidak Tersedia
Masjid Al - Mujahidin,"Jl. Raya Banjar - Pangandaran No.281, Kec. Pataruman","4,7",148.0,Tidak Ada,Tidak Tersedia,-7.3811206,108.5413045,Tidak memiliki pintu masuk khusus pengguna kursi roda | Tidak memiliki tempat parkir khusus pengguna kursi roda,Masjid,Kota Banjar,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Al-Lathif,Kec. Banjar,"4,5",48.0,Tidak Ada,Tidak Tersedia,-7.3707705,108.5374477,,Masjid,Kota Banjar,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Gapura Selamat Datang Kota Banjar,"Jl. Nasional III No.22, Kec. Purwaharja","4,7",167.0,Tidak Ada,Tidak Tersedia,-7.3555429,108.5303917,Tidak memiliki pintu masuk khusus pengguna kursi roda | Tidak memiliki tempat parkir khusus pengguna kursi roda,Pura,Kota Banjar,False,05:07,18:30,Tidak diketahui,,0,Tidak Tersedia
Masjid Jami Cibabat,"Jl. Pesantren, Kec. Cimahi Utara","4,7",211.0,Tidak Ada,Tidak Tersedia,-6.8875141,107.5560397,,Masjid,Kota Cimahi,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid AT TAQWA Cimahi Utara,"Jl. Cihanjuang Daeng M.Ardiwinata No.263, Kec. Cimahi Utara","4,8",129.0,Tidak Ada,Tidak Tersedia,-6.863945,107.5628136,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kota Cimahi,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Baiturrahman,Kec. Cimahi Utara,"4,8",44.0,Ada,Tidak Tersedia,-6.8631466,107.5578915,"['Mendukung broadcast audio Auracast', 'Memiliki pintu masuk khusus pengguna kursi roda', ' Tidak dilengkapi dukungan instalasi bantu dengar', 'Tidak memiliki kursi khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kota Cimahi,True,00:00,23:59,24 Jam,81320050101.0,0,Tidak Tersedia
MASJID JAMI AT-TAQWA MEKARSARI,"Jl. Lapang Tembak Sel. No.18, Kec. Cimahi Tengah","4,6",89.0,Ada,Tidak Tersedia,-6.8829355,107.5254142,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kota Cimahi,False,05:07,18:30,Tidak diketahui,2270807618.0,0,Tidak Tersedia
Masjid Mutiara,Kec. Cimahi Tengah,"4,7",81.0,Tidak Ada,Tidak Tersedia,-6.8867952,107.5472722,['Tidak memiliki pintu masuk khusus pengguna kursi roda'],Masjid,Kota Cimahi,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Jami Nurul Hikmah,"Jl. Cemp. Jl. Citeureup No.15, Kec. Cimahi Utara","4,7",54.0,Tidak Ada,Tidak Tersedia,-6.8602772,107.5504456,['Tidak memiliki tempat parkir khusus pengguna kursi roda'],Masjid,Kota Cimahi,False,04:00,21:00,Normal,,0,Tidak Tersedia
Masjid Al Furqaan,"Jl. Puri Cipageran Indah 1, Kec. Cimahi Utara","4,8",488.0,Ada,Tidak Tersedia,-6.8587315,107.539749,,Masjid,Kota Cimahi,False,04:00,21:00,Normal,226645305.0,0,Tidak Tersedia
Masjid Jami Al-Muhajirin,"Jl. Komp. BPKP, Kec. Cimahi Sel","4,8",586.0,Tidak Ada,Tidak Tersedia,-6.9056645,107.5647693,,Masjid,Kota Cimahi,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid al Ihsan (Citopeng),Kec. Cimahi Sel,"4,5",64.0,Tidak Ada,Tidak Tersedia,-6.9121682,107.5659565,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kota Cimahi,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
